401-500,University of Kentucky,undefined,69.7
401-500,University of KwaZulu-Natal,undefined,84.6
401-500,University of Leicester,undefined,83.5
401-500,University of Liege,undefined,75.0
401-500,University of Marrakech Cadi Ayyad,undefined,82.7
401-500,University of Minho,undefined,77.2
401-500,University of Modena and Reggio Emilia,undefined,68.3
401-500,University of Nantes,undefined,75.7
401-500,University of North Carolina at Chapel Hill,undefined,75.7
401-500,University of Porto,undefined,73.3
401-500,University of Regensburg,undefined,69.1
401-500,University of Seoul,undefined,75.5
401-500,University of Southern California,undefined,79.7
401-500,University of Stuttgart,undefined,66.1
401-500,University of Ulm,undefined,66.0
401-500,University of Utah,undefined,75.0
401-500,University of York,undefined,64.3
401-500,University of Zagreb,undefined,69.7
401-500,University of Zielona Gora,undefined,100.0
401-500,Vilnius University,undefined,69.2
401-500,Virginia Polytechnic Institute and State University,undefined,68.8
401-500,Visva Bharati University,undefined,75.0
401-500,Waseda University,undefined,71.0
401-500,Washington University in St. Louis,undefined,74.4
401-500,Xi'an Jiaotong University,undefined,58.3
401-500,Yonsei University,undefined,64.0
401-500,Zhengzhou University,undefined,73.5
