201-300	Nagasaki Institute of Applied Science	undefined	0.0
201-300	Nankai University	undefined	0.0
201-300	National Autonomous University of Mexico	undefined	0.0
201-300	National Central University	undefined	0.0
201-300	National Technical University of Athens	undefined	0.0
201-300	Northeastern University (Boston)	undefined	0.0
201-300	Northern Illinois University	undefined	0.0
201-300	Oklahoma State University	undefined	0.0
201-300	Palacký University Olomouc	undefined	0.0
201-300	Panjab University	undefined	0.0
201-300	Paul Sabatier University (Toulouse 3)	undefined	0.0
201-300	Politecnico di Bari	undefined	0.0
201-300	Pontifical Catholic University of Chile	undefined	0.0
201-300	Queen Mary University of London	undefined	0.0
201-300	Roma Tre University	undefined	0.0
201-300	Royal Holloway, University of London	undefined	0.0
201-300	Soochow University (China)	undefined	0.0
201-300	Southern Methodist University	undefined	0.0
201-300	Sungkyunkwan University	undefined	0.0
201-300	Swinburne University of Technology	undefined	0.0
201-300	Technical University of Denmark	undefined	0.0
201-300	Technion-Israel Institute of Technology	undefined	0.0
201-300	The University of Alabama - Tuscaloosa	undefined	0.0
201-300	The University of Auckland	undefined	0.0
201-300	The University of Hong Kong	undefined	0.0
201-300	The University of New Mexico - Albuquerque	undefined	0.0
201-300	The University of Texas at Dallas	undefined	0.0
201-300	The University of Western Australia	undefined	0.0
201-300	Tokyo Institute of Technology	undefined	0.0
201-300	Tufts University	undefined	0.0
201-300	UNESP	undefined	0.0
201-300	Universidade Federal do ABC (UFABC)	undefined	0.0
201-300	University at Buffalo, the State University of New York	undefined	0.0
201-300	University of Alberta	undefined	0.0
201-300	University of Antwerp	undefined	0.0
201-300	University of Belgrade	undefined	0.0
201-300	University of Bergen	undefined	0.0
201-300	University of Bochum	undefined	0.0
201-300	University of Bordeaux	undefined	0.0
201-300	University of Campinas	undefined	0.0
201-300	University of Canterbury	undefined	0.0
201-300	University of Cape Town	undefined	0.0
201-300	University of Catania	undefined	0.0
201-300	University of Cincinnati	undefined	0.0
201-300	University of Cologne	undefined	0.0
201-300	University of Eastern Piedmont	undefined	0.0
201-300	University of Erlangen-Nuremberg	undefined	0.0
201-300	University of Florence	undefined	0.0
201-300	University of Freiburg	undefined	0.0
201-300	University of Giessen	undefined	0.0
201-300	University of Granada	undefined	0.0
201-300	University of Kansas	undefined	0.0
201-300	University of La Laguna	undefined	0.0
201-300	University of Malaya	undefined	0.0
201-300	University of Montreal	undefined	0.0
201-300	University of Nebraska - Lincoln	undefined	0.0
201-300	University of Nottingham	undefined	0.0
201-300	University of Oviedo	undefined	0.0
201-300	University of Portsmouth	undefined	0.0
201-300	University of Rennes 1	undefined	0.0
201-300	University of Salerno	undefined	0.0
201-300	University of Santiago Compostela	undefined	0.0
201-300	University of Siegen	undefined	0.0
201-300	University of Split	undefined	0.0
201-300	University of St Andrews	undefined	0.0
201-300	University of Strathclyde	undefined	0.0
201-300	University of the Balearic Islands	undefined	0.0
201-300	University of the Basque Country	undefined	0.0
201-300	University of the Witwatersrand	undefined	0.0
201-300	University of Tsukuba	undefined	0.0
201-300	University of Udine	undefined	0.0
201-300	University of Victoria	undefined	0.0
201-300	University of Wisconsin-Milwaukee	undefined	0.0
201-300	University of Wuppertal	undefined	0.0
201-300	Vanderbilt University	undefined	0.0
201-300	Vrije Universiteit Brussel (VUB)	undefined	0.0
201-300	West Virginia University	undefined	0.0
201-300	Wuhan University	undefined	0.0
301-400	Adiyaman University	undefined	0.0
301-400	Ankara University	undefined	0.0
301-400	Baylor University	undefined	0.0
301-400	Benemerita Universidad Autonoma de Puebla	undefined	0.0
301-400	Brandenburg University of Technology	undefined	0.0
301-400	British University in Egypt	undefined	0.0
301-400	Brunel University	undefined	0.0
301-400	Cag University	undefined	0.0
301-400	California State University Fresno	undefined	0.0
301-400	Chalmers University of Technology	undefined	0.0
301-400	Colorado State University	undefined	0.0
301-400	Comenius University in Bratislava	undefined	0.0
301-400	Complutense University of Madrid	undefined	0.0
301-400	Cukurova University	undefined	0.0
301-400	Delft University of Technology	undefined	0.0
301-400	Drexel University	undefined	0.0
301-400	Ecole Normale Superieure - Lyon	undefined	0.0
301-400	Florida Institute of Technology	undefined	0.0
301-400	Florida International University	undefined	0.0
301-400	Gaziantep University	undefined	0.0
301-400	Gaziosmanpasa University	undefined	0.0
301-400	Goethe University Frankfurt	undefined	0.0
301-400	Guglielmo Marconi University	undefined	0.0
301-400	Hampton University	undefined	0.0
301-400	Hiroshima Institute of Technology	undefined	0.0
301-400	Hunan University	undefined	0.0
301-400	Ilia State University	undefined	0.0
301-400	Indian Institute of Science Education & Research (IISER) - Kolkata	undefined	0.0
301-400	Indian Institute of Science Education & Research (IISER) - Pune	undefined	0.0
301-400	Indian Institute of Technology Hyderabad	undefined	0.0
301-400	Indian Institute of Technology Madras	undefined	0.0
301-400	Izmir Institute of Technology	undefined	0.0
301-400	Jagiellonian University	undefined	0.0
301-400	Kafkas University	undefined	0.0
301-400	Kansas State University	undefined	0.0
301-400	King Abdullah University of Science and Technology	undefined	0.0
301-400	KU Leuven	undefined	0.0
301-400	Kyoto University of Education	undefined	0.0
301-400	Kyungpook National University	undefined	0.0
301-400	Lappeenranta University of Technology	undefined	0.0
301-400	Liverpool John Moores University	undefined	0.0
301-400	Manhattan College	undefined	0.0
301-400	Mimar Sinan Guzel Sanatlar University	undefined	0.0
301-400	Montana State University - Bozeman	undefined	0.0
301-400	Ohio University	undefined	0.0
301-400	Okayama University	undefined	0.0
301-400	Parthenope University Naples	undefined	0.0
301-400	Peter the Great St. Petersburg Polytechnic University	undefined	0.0
301-400	Piri Reis University	undefined	0.0
301-400	Pusan National University	undefined	0.0
301-400	Quaid-i-Azam University	undefined	0.0
301-400	Rio de Janeiro State University	undefined	0.0
301-400	Rochester Institute of Technology	undefined	0.0
301-400	Simon Fraser University	undefined	0.0
301-400	Sofia University	undefined	0.0
301-400	Technical University Darmstadt	undefined	0.0
301-400	Texas A and M University at Qatar	undefined	0.0
301-400	The Hebrew University of Jerusalem	undefined	0.0
301-400	The University of New South Wales	undefined	0.0
301-400	The University of Texas at Arlington	undefined	0.0
301-400	TOBB Ekonomi ve Teknoloji University	undefined	0.0
301-400	Tokyo Metropolitan University	undefined	0.0
301-400	Universidad Antonio Narino	undefined	0.0
301-400	Universidad Tecnica Federico Santa Maria	undefined	0.0
301-400	Universidade Federal de Sao Joao del-Rei	undefined	0.0
301-400	Universite de Haute Alsace	undefined	0.0
301-400	Universite Mohammed Premier	undefined	0.0
301-400	University at Albany (State University of New York)	undefined	0.0
301-400	University of Basel	undefined	0.0
301-400	University of Buenos Aires	undefined	0.0
301-400	University of Cagliari	undefined	0.0
301-400	University of Calabria	undefined	0.0
301-400	University of Camerino	undefined	0.0
301-400	University of Coimbra	undefined	0.0
301-400	University of Cyprus	undefined	0.0
301-400	University of Debrecen	undefined	0.0
301-400	University of Fribourg	undefined	0.0
301-400	University of Illinois at Chicago	undefined	0.0
301-400	University of Ioannina	undefined	0.0
301-400	University of Johannesburg	undefined	0.0
301-400	University of Los Andes (Colombia)	undefined	0.0
301-400	University of Louisville	undefined	0.0
301-400	University of Mons	undefined	0.0
301-400	University of Montpellier	undefined	0.0
301-400	University of Muenster	undefined	0.0
301-400	University of Oklahoma - Norman	undefined	0.0
301-400	University of Parma	undefined	0.0
301-400	University of Puerto Rico Mayaguez	undefined	0.0
301-400	University of Rostock	undefined	0.0
301-400	University of Salento	undefined	0.0
301-400	University of South Carolina - Columbia	undefined	0.0
301-400	University of Szeged	undefined	0.0
301-400	University of Texas Rio Grande Valley	undefined	0.0
301-400	University of Tuebingen	undefined	0.0
301-400	University of Vienna	undefined	0.0
301-400	Utah Valley University	undefined	0.0
301-400	Warsaw University of Technology	undefined	0.0
301-400	Washington State University	undefined	0.0
301-400	West University of Timisoara	undefined	0.0
301-400	York University	undefined	0.0
